"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1988","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","704200","","","","0"
"1989","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","724400","","","","0"
"1990","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","740600","","","","0"
"1991","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","765538","","","","0"
"1992","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","720300","","","","0"
"1993","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","720300","","","","0"
"1994","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","671800","","","","0"
"1995","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","700100","","","","0"
"1996","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","766900","","","","0"
"1997","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","688000","","","","0"
"1998","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","748700","","","","0"
"1999","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","738600","","","","0"
"2000","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","728400","","","","0"
"2001","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","809400","","","","0"
"2002","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","779000","","","","0"
"2003","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","728400","","","","0"
"2004","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","688000","","","","0"
"2005","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","647500","","","","0"
"2006","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","638500","","","","0"
"2007","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","849800","","","","0"
"2008","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","716300","","","","0"
"2009","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","748700","","","","0"
"2010","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","791200","","","","0"
"2011","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","822500","","","","0"
"2012","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","900400","","","","0"
"2013","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","900400","","","","0"
"2014","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","764900","","","","0"
"2015","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","847800","","","","0"
"2016","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","874900","","","","0"
"2017","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","857900","","","","0"
"2018","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","872100","","","","0"
"2019","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","891300","","","","0"
"2020","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","886700","","","","0"
"2021","Ontario","2016A000235","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114165","7.16.11","868600","","","","0"
"1980","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","287000","","","","0"
"1981","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","261000","","","","0"
"1982","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","251000","","","","0"
"1983","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","235000","","","","0"
"1984","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","219000","","","","0"
"1985","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","206000","","","","0"
"1986","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","190200","","","","0"
"1987","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","161900","","","","0"
"1988","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","153800","","","","0"
"1989","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","151800","","","","0"
"1990","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","141600","","","","0"
"1991","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","132326","","","","0"
"1992","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","139600","","","","0"
"1993","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","121400","","","","0"
"1994","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","113300","","","","0"
"1995","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","117400","","","","0"
"1996","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","119800","","","","0"
"1997","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","121400","","","","0"
"1998","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","121400","","","","0"
"1999","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","121400","","","","0"
"2000","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","129500","","","","0"
"2001","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","129500","","","","0"
"2002","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","131500","","","","0"
"2003","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","131500","","","","0"
"2004","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","125500","","","","0"
"2005","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","117400","","","","0"
"2006","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","129800","","","","0"
"2007","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","131500","","","","0"
"2008","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","119400","","","","0"
"2009","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","137600","","","","0"
"2010","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","115300","","","","0"
"2011","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","110000","","","","0"
"2012","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","119400","","","","0"
"2013","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","113300","","","","0"
"2014","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","111300","","","","0"
"2015","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","101200","","","","0"
"2016","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","119700","","","","0"
"2017","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","121400","","","","0"
"2018","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","125500","","","","0"
"2019","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","121000","","","","0"
"2020","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","117000","","","","0"
"2021","Ontario","2016A000235","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114166","7.16.29","99700","","","","0"
"1980","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","277200","","","","0"
"1981","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","279200","","","","0"
"1982","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","364000","","","","0"
"1983","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","364000","","","","0"
"1984","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","405000","","","","0"
"1985","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","405000","","","","0"
"1986","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","380400","","","","0"
"1987","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","453200","","","","0"
"1988","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","518000","","","","0"
"1989","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","522000","","","","0"
"1990","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","465400","","","","0"
